Unnamed: 0,Content ID,User ID,Type,Datetime,Category,Score,Top 5 Category
10474,64b9d086-2fd4-46d0-a19d-848572029de1,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,heart,2020-06-28 02:52:33,healthy eating,60.0,healthy eating
10475,64b9d086-2fd4-46d0-a19d-848572029de1,624db443-c716-4227-ac84-a6f7c3a59162,hate,2021-03-12 19:11:57,healthy eating,5.0,healthy eating
10476,64b9d086-2fd4-46d0-a19d-848572029de1,,super love,2021-06-15 02:29:57,healthy eating,75.0,healthy eating
10477,64b9d086-2fd4-46d0-a19d-848572029de1,fd4da61a-5102-4311-8b9f-2ec57bfac6b1,cherish,2021-05-19 10:27:56,healthy eating,70.0,healthy eating
10478,64b9d086-2fd4-46d0-a19d-848572029de1,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,disgust,2021-06-08 07:12:26,healthy eating,0.0,healthy eating
10479,64b9d086-2fd4-46d0-a19d-848572029de1,168e6d97-0b9c-45d0-ba57-cabc8c60d428,intrigued,2021-05-27 19:35:07,healthy eating,45.0,healthy eating
10480,64b9d086-2fd4-46d0-a19d-848572029de1,c3988ef2-7e28-4db7-8981-c69f61a3bfce,intrigued,2020-06-28 09:33:08,healthy eating,45.0,healthy eating
10481,64b9d086-2fd4-46d0-a19d-848572029de1,45064aca-5e28-4b1f-be64-202fc5e0daba,disgust,2020-08-31 23:48:23,healthy eating,0.0,healthy eating
10482,64b9d086-2fd4-46d0-a19d-848572029de1,7240bf9b-7424-4c04-aab1-1d7aa39964d9,cherish,2021-04-26 07:08:32,healthy eating,70.0,healthy eating
10483,64b9d086-2fd4-46d0-a19d-848572029de1,acbac577-54c9-4476-af3c-a3241a3f4a19,love,2021-06-16 01:30:22,healthy eating,65.0,healthy eating
10484,64b9d086-2fd4-46d0-a19d-848572029de1,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,super love,2021-04-01 04:31:09,healthy eating,75.0,healthy eating
10485,64b9d086-2fd4-46d0-a19d-848572029de1,22056f9e-4654-44e9-930d-2fabdeb80f95,heart,2021-02-08 17:44:53,healthy eating,60.0,healthy eating
10486,64b9d086-2fd4-46d0-a19d-848572029de1,,indifferent,2021-02-03 16:54:45,healthy eating,20.0,healthy eating
10487,64b9d086-2fd4-46d0-a19d-848572029de1,c5d04879-87bd-4950-9e63-334382ef53af,love,2020-09-25 15:26:18,healthy eating,65.0,healthy eating
10488,64b9d086-2fd4-46d0-a19d-848572029de1,2026ccb6-77b2-494c-9b6b-a5d32aa86776,super love,2020-10-21 20:46:35,healthy eating,75.0,healthy eating
10489,64b9d086-2fd4-46d0-a19d-848572029de1,306662a5-e17a-44a4-bb67-cc858ae1dccd,hate,2021-02-25 22:57:04,healthy eating,5.0,healthy eating
10490,64b9d086-2fd4-46d0-a19d-848572029de1,92423e9a-4e8c-49bc-be75-c819912696ce,want,2021-03-09 21:37:12,healthy eating,70.0,healthy eating
10491,64b9d086-2fd4-46d0-a19d-848572029de1,a559688e-3f10-436f-a25e-8ad553eacb89,super love,2021-02-12 10:13:37,healthy eating,75.0,healthy eating
10492,def0559c-73c2-48f9-b85d-0c807659207f,,,2021-02-09 04:47:39,animals,,animals
10493,def0559c-73c2-48f9-b85d-0c807659207f,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,heart,2021-06-08 18:31:00,animals,60.0,animals
10494,def0559c-73c2-48f9-b85d-0c807659207f,2941011b-f214-4430-8a14-e791ed0805bb,adore,2021-01-10 09:35:37,animals,72.0,animals
10495,def0559c-73c2-48f9-b85d-0c807659207f,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,heart,2021-02-17 01:24:25,animals,60.0,animals
10496,def0559c-73c2-48f9-b85d-0c807659207f,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,cherish,2020-09-17 13:47:20,animals,70.0,animals
10497,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,,,2020-09-03 23:59:24,technology,,technology
10498,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,fe37b2b4-ee09-4caf-aff5-fd15f6f083a1,want,2021-06-10 02:48:22,technology,70.0,technology
10499,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,90e2caab-9daa-4bf0-8104-c25e6c70c59d,heart,2020-11-29 13:13:14,technology,60.0,technology
10500,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,c43c2351-9591-4122-acdd-b521723d7292,like,2020-12-22 10:50:46,technology,50.0,technology
10501,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,bbe8f83c-af9c-4dab-b5fa-7925822e450d,peeking,2021-04-19 17:21:41,technology,35.0,technology
10502,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,7d8c8c77-77a8-4743-b35f-349c0ac07866,super love,2020-09-03 16:31:58,technology,75.0,technology
10503,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,596342af-6379-4551-8379-f4b805f9d576,cherish,2021-05-08 09:23:27,technology,70.0,technology
10504,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,56b8948a-68bd-425f-b842-eabe6bcfacca,super love,2020-10-21 21:24:36,technology,75.0,technology
10505,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,a540d720-b44a-4d3d-9643-e12bca77d1f3,hate,2021-02-16 20:23:00,technology,5.0,technology
10506,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,a6f003be-b0fd-4100-b4cc-f568a21b9745,heart,2020-12-23 16:44:27,technology,60.0,technology
10507,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,,like,2020-07-30 07:53:01,technology,50.0,technology
10508,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,cherish,2020-10-29 22:21:59,technology,70.0,technology
10509,77b49477-2f3c-455a-b8f1-09ec2e553174,,,2020-12-14 14:50:45,cooking,,cooking
10510,77b49477-2f3c-455a-b8f1-09ec2e553174,9be473d9-cfdf-4954-bae2-09b0555a8ebb,interested,2020-11-24 16:31:21,cooking,30.0,cooking
10511,77b49477-2f3c-455a-b8f1-09ec2e553174,e69d9ade-20e5-4e31-bc70-5a46556c530f,heart,2021-03-30 22:40:57,cooking,60.0,cooking
10512,77b49477-2f3c-455a-b8f1-09ec2e553174,bfe23c39-f814-4282-b0f7-506cd8295b8a,worried,2021-03-06 14:32:10,cooking,12.0,cooking
10513,77b49477-2f3c-455a-b8f1-09ec2e553174,8dda1a41-9e57-4944-bd36-18c0ac343b13,want,2020-10-22 02:29:55,cooking,70.0,cooking
10514,77b49477-2f3c-455a-b8f1-09ec2e553174,72d2587e-8fae-4626-a73d-352e6465ba0f,want,2020-06-30 14:41:35,cooking,70.0,cooking
10515,77b49477-2f3c-455a-b8f1-09ec2e553174,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,want,2020-09-03 15:08:27,cooking,70.0,cooking
10516,77b49477-2f3c-455a-b8f1-09ec2e553174,8dda1a41-9e57-4944-bd36-18c0ac343b13,worried,2020-10-16 09:35:51,cooking,12.0,cooking
10517,77b49477-2f3c-455a-b8f1-09ec2e553174,122c3e03-0a96-4d62-9d17-27f8e2b6ba58,like,2020-10-05 05:41:03,cooking,50.0,cooking
10518,77b49477-2f3c-455a-b8f1-09ec2e553174,375985a6-ae79-43d2-b7c6-b182d83f1eaf,love,2020-06-18 16:20:55,cooking,65.0,cooking
10519,77b49477-2f3c-455a-b8f1-09ec2e553174,,peeking,2020-08-07 13:32:44,cooking,35.0,cooking
10520,77b49477-2f3c-455a-b8f1-09ec2e553174,fdbaec82-bc98-47b8-8fe6-4aec7524e8e3,disgust,2021-02-15 14:36:38,cooking,0.0,cooking
10521,77b49477-2f3c-455a-b8f1-09ec2e553174,cab84c6a-e342-43ab-85a1-9c6ac1e93bac,adore,2020-07-04 15:00:21,cooking,72.0,cooking
10522,77b49477-2f3c-455a-b8f1-09ec2e553174,3d5f257e-556b-4e19-b127-977bc5c4daed,worried,2021-03-14 01:33:54,cooking,12.0,cooking
10523,77b49477-2f3c-455a-b8f1-09ec2e553174,2ad548cd-a899-4992-972b-92cde9cea8f1,heart,2020-12-05 07:00:40,cooking,60.0,cooking
10524,77b49477-2f3c-455a-b8f1-09ec2e553174,9fbae7e6-65a9-4753-8db9-5f7855b6a540,dislike,2020-12-13 17:08:59,cooking,10.0,cooking
10525,77b49477-2f3c-455a-b8f1-09ec2e553174,69fcad9e-45a9-4189-b7e1-96b26c57c542,hate,2020-08-27 08:29:10,cooking,5.0,cooking
10526,77b49477-2f3c-455a-b8f1-09ec2e553174,3b751c3f-bab7-4b2b-a95f-10d57c02aa6a,interested,2020-12-03 20:44:50,cooking,30.0,cooking
10527,77b49477-2f3c-455a-b8f1-09ec2e553174,2546684f-0387-4c46-b19b-9a5ddb2ef221,worried,2020-12-08 06:00:43,cooking,12.0,cooking
10528,77b49477-2f3c-455a-b8f1-09ec2e553174,fe224147-e893-4178-b46e-b12f22bd7ed1,scared,2021-06-04 03:24:44,cooking,15.0,cooking
10529,77b49477-2f3c-455a-b8f1-09ec2e553174,,dislike,2021-02-27 14:45:13,cooking,10.0,cooking
10530,77b49477-2f3c-455a-b8f1-09ec2e553174,c1c53b8c-b6a8-4343-a369-4a0595a97807,dislike,2021-03-17 05:04:57,cooking,10.0,cooking
10531,77b49477-2f3c-455a-b8f1-09ec2e553174,72d2587e-8fae-4626-a73d-352e6465ba0f,adore,2020-12-05 01:01:28,cooking,72.0,cooking
10532,77b49477-2f3c-455a-b8f1-09ec2e553174,e74edcea-5db4-4412-a4ce-eb7c5adc314a,like,2021-03-02 08:06:18,cooking,50.0,cooking
10533,77b49477-2f3c-455a-b8f1-09ec2e553174,4291e9a9-b4a8-42e1-b032-520b16f93888,cherish,2020-09-06 17:34:17,cooking,70.0,cooking
10534,77b49477-2f3c-455a-b8f1-09ec2e553174,d6204684-926d-41db-ae9c-a7bf2e76313a,scared,2020-12-20 17:59:03,cooking,15.0,cooking
10535,77b49477-2f3c-455a-b8f1-09ec2e553174,b1954833-b6a5-4c6c-9709-80686b7768c4,indifferent,2020-11-14 13:03:21,cooking,20.0,cooking
10536,77b49477-2f3c-455a-b8f1-09ec2e553174,15e325b1-c221-4bf8-8010-18d76b03646e,peeking,2021-05-25 16:54:01,cooking,35.0,cooking
10537,77b49477-2f3c-455a-b8f1-09ec2e553174,75ef996f-dee4-47d9-87e2-9b58ebd76ff0,like,2021-01-03 14:51:00,cooking,50.0,cooking
10538,77b49477-2f3c-455a-b8f1-09ec2e553174,77908afa-eff6-49a9-b042-04fff799a0ff,worried,2021-04-28 07:33:44,cooking,12.0,cooking
10539,77b49477-2f3c-455a-b8f1-09ec2e553174,,want,2021-04-13 08:25:27,cooking,70.0,cooking
10540,1413f582-4261-4037-93bd-7356b0e9e017,,,2020-08-16 18:45:39,veganism,,Other
10541,1413f582-4261-4037-93bd-7356b0e9e017,e377a5c2-0378-4684-b7d1-5d80e04243ed,peeking,2021-04-05 04:34:41,veganism,35.0,Other
10542,d4813cf8-87d5-421e-81f7-c5d43c25c62a,,,2020-12-05 13:52:25,technology,,technology
10543,d4813cf8-87d5-421e-81f7-c5d43c25c62a,e32722f4-69b1-4aff-b13b-8928ea08fd6a,indifferent,2021-02-22 19:52:52,technology,20.0,technology
10544,d4813cf8-87d5-421e-81f7-c5d43c25c62a,0873e9a7-234a-4096-a92a-8dc7a03eb0c5,indifferent,2021-03-15 22:48:18,technology,20.0,technology
10545,d4813cf8-87d5-421e-81f7-c5d43c25c62a,acd90ee9-84cd-465e-88e3-f128dd0cc1da,cherish,2020-07-24 20:00:27,technology,70.0,technology
10546,d4813cf8-87d5-421e-81f7-c5d43c25c62a,740a4abd-187d-4783-990b-161c52fb5f86,dislike,2021-04-28 20:34:55,technology,10.0,technology
10547,d4813cf8-87d5-421e-81f7-c5d43c25c62a,92c3576c-8634-42a8-8005-6e1ff8c207e8,hate,2020-08-13 03:58:07,technology,5.0,technology
10548,d4813cf8-87d5-421e-81f7-c5d43c25c62a,0828c4e1-63ec-4121-aa07-eefd37954bb9,interested,2021-04-12 06:50:21,technology,30.0,technology
10549,d4813cf8-87d5-421e-81f7-c5d43c25c62a,3b751c3f-bab7-4b2b-a95f-10d57c02aa6a,like,2021-03-31 15:41:47,technology,50.0,technology
10550,d4813cf8-87d5-421e-81f7-c5d43c25c62a,dab237a2-dcc9-4322-a9b6-b2d16ee38c78,adore,2020-10-07 21:29:43,technology,72.0,technology
10551,d4813cf8-87d5-421e-81f7-c5d43c25c62a,2026ccb6-77b2-494c-9b6b-a5d32aa86776,adore,2021-04-02 15:25:12,technology,72.0,technology
10552,d4813cf8-87d5-421e-81f7-c5d43c25c62a,,cherish,2020-10-17 22:49:08,technology,70.0,technology
10553,d4813cf8-87d5-421e-81f7-c5d43c25c62a,6053d7e5-47da-4156-8b7c-dacf23a0e660,intrigued,2020-07-01 01:49:09,technology,45.0,technology
10554,d4813cf8-87d5-421e-81f7-c5d43c25c62a,afab7336-04d3-45fe-8917-0327c56e7435,worried,2021-03-02 15:01:07,technology,12.0,technology
10555,d4813cf8-87d5-421e-81f7-c5d43c25c62a,054b5d2a-7ee3-49c8-912a-1cf58389ae60,peeking,2021-02-23 02:16:03,technology,35.0,technology
10556,d4813cf8-87d5-421e-81f7-c5d43c25c62a,b0d6f088-ee97-4087-aeb1-4957f24a5f4d,want,2020-07-19 20:36:27,technology,70.0,technology
10557,d4813cf8-87d5-421e-81f7-c5d43c25c62a,561b08d6-1084-4115-933d-db3e60edfd8b,peeking,2021-01-20 06:53:46,technology,35.0,technology
10558,d4813cf8-87d5-421e-81f7-c5d43c25c62a,c1c53b8c-b6a8-4343-a369-4a0595a97807,like,2021-06-03 12:55:15,technology,50.0,technology
10559,d4813cf8-87d5-421e-81f7-c5d43c25c62a,5ff89fb3-b364-494f-b62d-07097b2ffa12,intrigued,2020-10-31 22:46:31,technology,45.0,technology
10560,d4813cf8-87d5-421e-81f7-c5d43c25c62a,af647535-dae8-4ca3-9203-bf4bfc607ffe,hate,2020-09-02 12:36:30,technology,5.0,technology
10561,d4813cf8-87d5-421e-81f7-c5d43c25c62a,4fe420fa-a193-4408-bd5d-62a020233609,cherish,2021-01-18 23:49:26,technology,70.0,technology
10562,d4813cf8-87d5-421e-81f7-c5d43c25c62a,,scared,2020-08-12 06:58:00,technology,15.0,technology
10563,d4813cf8-87d5-421e-81f7-c5d43c25c62a,3eb6dad3-c017-4e77-8920-fbdea84b0acc,interested,2021-05-03 12:23:42,technology,30.0,technology
10564,d4813cf8-87d5-421e-81f7-c5d43c25c62a,a6e32004-8866-40e5-aaeb-e159c13fd42a,heart,2021-05-16 02:18:51,technology,60.0,technology
10565,d4813cf8-87d5-421e-81f7-c5d43c25c62a,9e9cf8e7-6731-47da-bc0f-3a487e835586,adore,2020-08-27 02:36:22,technology,72.0,technology
10566,d4813cf8-87d5-421e-81f7-c5d43c25c62a,7be6e8bc-39b0-4035-ac93-1df8fd7e1928,indifferent,2021-04-20 22:30:24,technology,20.0,technology
10567,d4813cf8-87d5-421e-81f7-c5d43c25c62a,7918d465-0953-4f20-9e28-539e74c82e2f,scared,2020-11-17 00:07:24,technology,15.0,technology
10568,d4813cf8-87d5-421e-81f7-c5d43c25c62a,98511140-45c4-4faa-9962-fea5ad618ea3,heart,2020-09-03 22:14:17,technology,60.0,technology
10569,d4813cf8-87d5-421e-81f7-c5d43c25c62a,d6204684-926d-41db-ae9c-a7bf2e76313a,indifferent,2020-11-11 09:08:12,technology,20.0,technology
10570,b4871080-6bb7-4056-82a9-d8015d7b76e8,,,2021-06-14 06:14:33,education,,Other
10571,b4871080-6bb7-4056-82a9-d8015d7b76e8,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,dislike,2020-06-30 00:15:41,education,10.0,Other
10572,b4871080-6bb7-4056-82a9-d8015d7b76e8,6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,interested,2021-02-14 06:13:18,education,30.0,Other
10573,b4871080-6bb7-4056-82a9-d8015d7b76e8,e89d4cb0-3bec-43b8-8060-719983fe68a9,love,2020-09-23 21:29:19,education,65.0,Other
10574,b4871080-6bb7-4056-82a9-d8015d7b76e8,48e26178-5cdd-4568-9990-d3bc5937910b,intrigued,2021-01-02 21:21:01,education,45.0,Other
10575,b4871080-6bb7-4056-82a9-d8015d7b76e8,7246fed1-8725-4dbb-bccd-5451346f122d,peeking,2021-01-10 16:18:39,education,35.0,Other
10576,b4871080-6bb7-4056-82a9-d8015d7b76e8,4027aa31-4bda-4e1d-92f7-49de962e8da9,indifferent,2021-04-27 19:46:32,education,20.0,Other
10577,b4871080-6bb7-4056-82a9-d8015d7b76e8,5870e611-6218-48e1-a9a0-ba86fe5598f7,hate,2021-02-23 14:30:08,education,5.0,Other
10578,b4871080-6bb7-4056-82a9-d8015d7b76e8,4172c4ea-8fd9-4e50-bd2c-7020eab84f34,peeking,2020-10-13 08:14:39,education,35.0,Other
10579,b4871080-6bb7-4056-82a9-d8015d7b76e8,08c64787-e47b-4a7f-b00b-5590eb5fbc3a,indifferent,2020-09-10 11:47:20,education,20.0,Other
10580,b4871080-6bb7-4056-82a9-d8015d7b76e8,,disgust,2020-10-24 15:38:02,education,0.0,Other
10581,b4871080-6bb7-4056-82a9-d8015d7b76e8,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,cherish,2021-03-09 02:22:53,education,70.0,Other
10582,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,,,2020-11-26 13:48:17,healthy eating,,healthy eating
10583,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,intrigued,2020-12-02 16:46:07,healthy eating,45.0,healthy eating
10584,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,5d33137a-3306-4d5f-8ab1-48d2446a12b0,want,2021-02-25 17:58:12,healthy eating,70.0,healthy eating
10585,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,561b08d6-1084-4115-933d-db3e60edfd8b,like,2021-03-11 20:51:00,healthy eating,50.0,healthy eating
10586,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,108fc1be-9c15-440a-9cab-634c3f414dcc,worried,2021-01-18 04:16:03,healthy eating,12.0,healthy eating
10587,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,ade9db41-034e-4b27-befb-42117025dab0,love,2020-07-19 00:31:36,healthy eating,65.0,healthy eating
10588,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,84bd5adb-286c-429a-926d-4ea120270825,hate,2021-05-12 14:06:53,healthy eating,5.0,healthy eating
10589,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,054b5d2a-7ee3-49c8-912a-1cf58389ae60,adore,2021-04-27 00:46:41,healthy eating,72.0,healthy eating
10590,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,b7b551bd-8cdd-44f3-aef8-29bf82b51535,super love,2020-07-08 20:36:41,healthy eating,75.0,healthy eating
10591,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,0873e9a7-234a-4096-a92a-8dc7a03eb0c5,indifferent,2020-08-02 03:50:14,healthy eating,20.0,healthy eating
10592,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,,adore,2021-02-04 18:28:58,healthy eating,72.0,healthy eating
10593,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9,dislike,2021-06-08 13:58:38,healthy eating,10.0,healthy eating
10594,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,a92660de-2154-4694-a86e-88cb81c8ea95,indifferent,2020-10-02 09:30:53,healthy eating,20.0,healthy eating
10595,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,7f8ef27a-73f4-4bc1-aa62-f8aaea817294,cherish,2020-10-04 06:35:42,healthy eating,70.0,healthy eating
10596,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,dd118345-3ba6-4800-9686-d5479fee403d,dislike,2020-10-29 23:27:47,healthy eating,10.0,healthy eating
10597,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,30a7de62-d6a1-47d6-963f-0724adf18c4b,worried,2020-09-11 14:23:03,healthy eating,12.0,healthy eating
10598,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,aa71ef91-252d-4c99-92ad-cf617f09fced,peeking,2020-10-23 02:49:14,healthy eating,35.0,healthy eating
10599,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,1ee25417-3648-4220-9b8f-fc82d1ef450c,like,2021-03-19 05:10:34,healthy eating,50.0,healthy eating
10600,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,b870b764-7447-4990-a8d4-024d33e0e67d,interested,2020-06-30 08:54:56,healthy eating,30.0,healthy eating
10601,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,38cceae3-14e0-49bb-8087-f6f210a2053a,dislike,2021-04-25 14:43:01,healthy eating,10.0,healthy eating
10602,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,,super love,2020-08-04 15:00:37,healthy eating,75.0,healthy eating
10603,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,48bed4d7-0329-472c-96d9-b23a103eb834,peeking,2020-12-27 02:32:42,healthy eating,35.0,healthy eating
10604,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,aab5b5d2-682b-4b27-89ae-cf7803f76786,scared,2020-09-16 01:14:33,healthy eating,15.0,healthy eating
10605,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,15cf4392-8541-422b-8957-a9c0380c11d9,worried,2020-08-21 21:50:54,healthy eating,12.0,healthy eating
10606,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,89572273-761e-46f3-8b99-1689d98aac90,like,2021-05-17 08:18:19,healthy eating,50.0,healthy eating
10607,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,9e9cf8e7-6731-47da-bc0f-3a487e835586,like,2020-07-06 14:40:39,healthy eating,50.0,healthy eating
10608,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,3d13e0d3-e765-4065-9221-3f864689b9e0,like,2021-06-14 22:49:48,healthy eating,50.0,healthy eating
10609,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,fb4654ff-ce23-4a77-b52a-50f8948b5664,adore,2020-07-30 23:44:38,healthy eating,72.0,healthy eating
10610,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,2af7f476-41b6-4147-aac7-0bbcb5043895,peeking,2020-09-14 08:05:40,healthy eating,35.0,healthy eating
10611,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,c5d04879-87bd-4950-9e63-334382ef53af,like,2020-09-09 13:13:30,healthy eating,50.0,healthy eating
10612,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,,want,2021-01-04 17:25:12,healthy eating,70.0,healthy eating
10613,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,052faed2-37ac-4a2c-ba6f-2657322e4fa5,indifferent,2020-08-10 19:11:09,healthy eating,20.0,healthy eating
10614,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,bec3a622-1373-49c2-9d57-e0281c34f5cf,worried,2020-10-24 03:52:17,healthy eating,12.0,healthy eating
10615,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,f8926cfa-7036-4929-b5db-925c26daea1a,super love,2021-02-23 02:37:41,healthy eating,75.0,healthy eating
10616,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,f62c96d8-5b1e-45c6-8a65-b36a9387827d,cherish,2020-07-18 17:07:41,healthy eating,70.0,healthy eating
10617,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,ce7c338c-cad4-408f-895b-510ca73a388b,hate,2020-09-06 21:41:27,healthy eating,5.0,healthy eating
10618,9522ddea-8e07-4a2a-a001-25e4a534b8f6,,,2020-10-08 20:05:49,technology,,technology
10619,9522ddea-8e07-4a2a-a001-25e4a534b8f6,2546684f-0387-4c46-b19b-9a5ddb2ef221,interested,2021-06-08 02:16:42,technology,30.0,technology
10620,9522ddea-8e07-4a2a-a001-25e4a534b8f6,163daa38-8b77-48c9-9af6-37a6c1447ac2,love,2020-11-26 02:39:53,technology,65.0,technology
10621,9522ddea-8e07-4a2a-a001-25e4a534b8f6,6f2e20b4-5d7f-4345-b5a1-71a768ab8050,adore,2021-04-06 03:41:31,technology,72.0,technology
10622,9522ddea-8e07-4a2a-a001-25e4a534b8f6,b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,heart,2020-10-30 22:04:27,technology,60.0,technology
10623,9522ddea-8e07-4a2a-a001-25e4a534b8f6,987b33de-7307-48c1-b34a-6c6806d7af67,worried,2020-08-17 17:26:08,technology,12.0,technology
10624,9522ddea-8e07-4a2a-a001-25e4a534b8f6,2af7f476-41b6-4147-aac7-0bbcb5043895,peeking,2021-04-06 03:58:27,technology,35.0,technology
10625,9522ddea-8e07-4a2a-a001-25e4a534b8f6,2f112802-2501-45b5-a9d9-470cda6ef23e,disgust,2021-03-08 00:33:30,technology,0.0,technology
10626,9522ddea-8e07-4a2a-a001-25e4a534b8f6,9fbae7e6-65a9-4753-8db9-5f7855b6a540,disgust,2021-05-21 01:15:09,technology,0.0,technology
10627,9522ddea-8e07-4a2a-a001-25e4a534b8f6,90e2caab-9daa-4bf0-8104-c25e6c70c59d,love,2020-06-22 08:26:29,technology,65.0,technology
10628,9522ddea-8e07-4a2a-a001-25e4a534b8f6,,disgust,2020-08-06 20:10:06,technology,0.0,technology
10629,9522ddea-8e07-4a2a-a001-25e4a534b8f6,2129de92-ee91-425f-a854-07c553ee0b74,like,2020-07-28 08:13:48,technology,50.0,technology
10630,9522ddea-8e07-4a2a-a001-25e4a534b8f6,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,scared,2021-01-12 08:41:28,technology,15.0,technology
10631,9522ddea-8e07-4a2a-a001-25e4a534b8f6,30be2156-59d1-451e-beea-1a3690200a2b,love,2021-06-15 21:38:56,technology,65.0,technology
10632,9522ddea-8e07-4a2a-a001-25e4a534b8f6,e3417115-6e56-4f55-a4ae-70353582a8c4,peeking,2021-05-29 06:51:54,technology,35.0,technology
10633,9522ddea-8e07-4a2a-a001-25e4a534b8f6,80c9ce48-46f9-4f5e-b3ca-3b698fc2e949,worried,2021-01-12 09:45:47,technology,12.0,technology
10634,9522ddea-8e07-4a2a-a001-25e4a534b8f6,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,like,2021-02-16 07:00:34,technology,50.0,technology
10635,9522ddea-8e07-4a2a-a001-25e4a534b8f6,108fc1be-9c15-440a-9cab-634c3f414dcc,disgust,2020-07-17 06:36:49,technology,0.0,technology
10636,9522ddea-8e07-4a2a-a001-25e4a534b8f6,2026ccb6-77b2-494c-9b6b-a5d32aa86776,like,2021-05-08 17:51:02,technology,50.0,technology
10637,9522ddea-8e07-4a2a-a001-25e4a534b8f6,fc17ca61-7c66-4ceb-8504-32f58b438b45,super love,2021-04-17 07:33:57,technology,75.0,technology
10638,9522ddea-8e07-4a2a-a001-25e4a534b8f6,,like,2021-04-29 13:51:51,technology,50.0,technology
10639,9522ddea-8e07-4a2a-a001-25e4a534b8f6,ae4eaf32-9db8-457d-ad58-1c4fad4b7eff,super love,2020-07-25 06:19:37,technology,75.0,technology
10640,9522ddea-8e07-4a2a-a001-25e4a534b8f6,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,worried,2020-07-06 05:40:01,technology,12.0,technology
10641,9522ddea-8e07-4a2a-a001-25e4a534b8f6,80c36ce2-2cef-4a47-a563-d2a60a2b1825,intrigued,2020-12-14 23:41:02,technology,45.0,technology
10642,9522ddea-8e07-4a2a-a001-25e4a534b8f6,8d3661fd-d953-4c1b-857d-82b3e34f569e,hate,2020-07-30 09:57:20,technology,5.0,technology
